,videoId,thumbnail,title,descriptionSnippet,publishedTimeText,lengthText,viewCountText,Link
367,T7o57NvjvfI,https://i.ytimg.com/vi/T7o57NvjvfI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBqe90Gq-c5yRKBVga3-uzn7I-0eA,Awiti amekalia Kigocho live live...Ep 164 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"10 minutes, 1 second","131,936 views",https://www.youtube.com/watch?v=T7o57NvjvfI
368,n_GKSHGxsWo,https://i.ytimg.com/vi/n_GKSHGxsWo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCioSlXE1q4oJuOva65s79TuTq0cg,Woooi! Kigoco utatoboa....Ep163 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"9 minutes, 36 seconds","165,078 views",https://www.youtube.com/watch?v=n_GKSHGxsWo
369,8ZtX3LcUt18,https://i.ytimg.com/vi/8ZtX3LcUt18/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgSShFMA8=&rs=AOn4CLDIIelf73Qq-HQJUm201BV4r08kqA,He he he!!! ati Turu alie!....Ep163 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"11 minutes, 48 seconds","271,051 views",https://www.youtube.com/watch?v=8ZtX3LcUt18
370,6VyZRgjtOMk,https://i.ytimg.com/vi/6VyZRgjtOMk/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgVihOMA8=&rs=AOn4CLDxTTf0arxd-9oSN7fOSbKz9uwF9g,Shiti ufala itakumaliza....Ep162 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"11 minutes, 15 seconds","340,006 views",https://www.youtube.com/watch?v=6VyZRgjtOMk
371,AM77dcy0O24,https://i.ytimg.com/vi/AM77dcy0O24/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGEsgSShZMA8=&rs=AOn4CLDQ3SSuCdH10iHeaXMBXeo8EVWRSQ,Management tingz......Ep162 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"10 minutes, 59 seconds","150,500 views",https://www.youtube.com/watch?v=AM77dcy0O24
372,GahGQaW_Rqg,https://i.ytimg.com/vi/GahGQaW_Rqg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAK2r_k5pBDemCkvS72Urcp3PaDiA,He! Pesa haiokotwi kwa miti.....Ep161Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"10 minutes, 8 seconds","200,887 views",https://www.youtube.com/watch?v=GahGQaW_Rqg
373,3LaI5KlvcGo,https://i.ytimg.com/vi/3LaI5KlvcGo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgRChRMA8=&rs=AOn4CLCbXDWf-f0JSaSlMGowEpZQw7FjcA,Wololo! Sema Makena payback!.... Ep161 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"11 minutes, 27 seconds","145,863 views",https://www.youtube.com/watch?v=3LaI5KlvcGo
374,dXvuwfjGsYw,https://i.ytimg.com/vi/dXvuwfjGsYw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBI-BwOgqwUD6FI35Qv6xuvTY5zLQ,Turu the Terrorist.....Ep160 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"12 minutes, 5 seconds","280,969 views",https://www.youtube.com/watch?v=dXvuwfjGsYw
375,-0_CuxQ999A,https://i.ytimg.com/vi/-0_CuxQ999A/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgRShCMA8=&rs=AOn4CLBmycljoM2dONEDT9Ypb8GZhxS0mA,Ghaaaai Njambi!!!!.....Ep160 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"9 minutes, 43 seconds","199,037 views",https://www.youtube.com/watch?v=-0_CuxQ999A
376,rbqK4soVecs,https://i.ytimg.com/vi/rbqK4soVecs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC-C4tdkAoBm8cFhCXHHayYSY19Bw,Compe ni compe roho safi..He he!!!...Ep159 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"10 minutes, 35 seconds","158,689 views",https://www.youtube.com/watch?v=rbqK4soVecs
377,2109U0jyYkc,https://i.ytimg.com/vi/2109U0jyYkc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAo4vYr-TV3jxL4gV79bT1TDrSMeQ,Campaign za kuanikana jo.... Ep159 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"10 minutes, 56 seconds","86,462 views",https://www.youtube.com/watch?v=2109U0jyYkc
378,JVZC1y9FEBs,https://i.ytimg.com/vi/JVZC1y9FEBs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAedz4HggKHQyTCtreplL_Lij05ZQ,He Makena! The struggle is real!......Ep158 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"11 minutes, 21 seconds","145,419 views",https://www.youtube.com/watch?v=JVZC1y9FEBs
379,2j7G8_JpiSw,https://i.ytimg.com/vi/2j7G8_JpiSw/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgXyhVMA8=&rs=AOn4CLA5TbrNGOeYZmaOdHt-GC6xaY3AkQ,Huyu Kama wa nguo hataki jokes...Ep158 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"10 minutes, 35 seconds","147,713 views",https://www.youtube.com/watch?v=2j7G8_JpiSw
380,L-ZKpO1s7ek,https://i.ytimg.com/vi/L-ZKpO1s7ek/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDbYwic73hoirIYUtKl-v9xizT6bA,The Real Housewives of Saudi...Ep157 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"11 minutes, 6 seconds","221,343 views",https://www.youtube.com/watch?v=L-ZKpO1s7ek
381,ceq4rLKy4Jw,https://i.ytimg.com/vi/ceq4rLKy4Jw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBs_QTPZEimqU4r4GEcLgCeU66erg,Empress Tanisha in the house! Ha ha ha!!!...Ep157 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"10 minutes, 54 seconds","156,714 views",https://www.youtube.com/watch?v=ceq4rLKy4Jw
382,lNVTTzQeZx8,https://i.ytimg.com/vi/lNVTTzQeZx8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCXDAm-mBu-4gQBwXCD0dGuzUGL3w,Shiti anaroga kuroga...Ep156 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"10 minutes, 41 seconds","213,929 views",https://www.youtube.com/watch?v=lNVTTzQeZx8
383,7P8F-YjBqUw,https://i.ytimg.com/vi/7P8F-YjBqUw/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgQyhKMA8=&rs=AOn4CLBKS1PCNBSS-CIVkY0OXq1gVExQAg,Ati mimi ni firimbi!!!!.....Ep156 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"11 minutes, 11 seconds","550,604 views",https://www.youtube.com/watch?v=7P8F-YjBqUw
384,se67adjtKWs,https://i.ytimg.com/vi/se67adjtKWs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAZW3NN8R3D8tS8oRDdyGdageLueQ,The way to a man's heart.... Ep155 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"9 minutes, 44 seconds","201,027 views",https://www.youtube.com/watch?v=se67adjtKWs
385,tcxOBBeAmu8,https://i.ytimg.com/vi/tcxOBBeAmu8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDinyXy5-zInKD1n37CNRdqoc0r0Q,Tunavotia manager.... Ep155 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"11 minutes, 40 seconds","148,558 views",https://www.youtube.com/watch?v=tcxOBBeAmu8
386,GltjJOZT5Pc,https://i.ytimg.com/vi/GltjJOZT5Pc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDx_aynkZGm9pXEczjQgSsPFgF9bA,Shisha ni mboga gani......Ep154 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"9 minutes, 59 seconds","159,651 views",https://www.youtube.com/watch?v=GltjJOZT5Pc
387,tB2rnHJEamU,https://i.ytimg.com/vi/tB2rnHJEamU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAsfctE3IXLV4n4p3zw8ZfibSy6Hg,Expat makangowa?!......Ep154 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",6 years ago,"12 minutes, 22 seconds","233,710 views",https://www.youtube.com/watch?v=tB2rnHJEamU
388,1T-HytnU-Kw,https://i.ytimg.com/vi/1T-HytnU-Kw/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgSyhTMA8=&rs=AOn4CLB4opvA8nbF_DLz1MUWkd_j0F8cQg,Politricks za Ungwaro jo!.... Ep153 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 13 seconds","152,569 views",https://www.youtube.com/watch?v=1T-HytnU-Kw
389,TuDpeljzJy8,https://i.ytimg.com/vi/TuDpeljzJy8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC93Gw0RJGhY4zB2tnzT3p6akh6lQ,Awiti is very depressed.... Ep153 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"13 minutes, 15 seconds","251,940 views",https://www.youtube.com/watch?v=TuDpeljzJy8
390,lPrRWB_8ebs,https://i.ytimg.com/vi/lPrRWB_8ebs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDll8yjqWwAN2ftroFs3yui0ZEA2g,This Oga play now.... Ep152 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 13 seconds","114,004 views",https://www.youtube.com/watch?v=lPrRWB_8ebs
391,k-7cFoIdzag,https://i.ytimg.com/vi/k-7cFoIdzag/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD5QDxb-xtDhCLZtuVl2g5NtteAtA,Omera yawa!....Ep152 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 59 seconds","217,857 views",https://www.youtube.com/watch?v=k-7cFoIdzag
392,CW6JheIL4ws,https://i.ytimg.com/vi/CW6JheIL4ws/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAoSMqQUb8AOOKBDYGGtruQHoENqg,Njambi shock on you....Ep151 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"10 minutes, 39 seconds","177,125 views",https://www.youtube.com/watch?v=CW6JheIL4ws
393,h4c06u3LQxI,https://i.ytimg.com/vi/h4c06u3LQxI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBSjKa99L72dvkqYWP5DAa06eCVrw,Oga maisha ni mlima.....Ep151 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"11 minutes, 53 seconds","139,624 views",https://www.youtube.com/watch?v=h4c06u3LQxI
394,WvRmAOKWNz0,https://i.ytimg.com/vi/WvRmAOKWNz0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCVuooICAGa0Db9C7Pu9y14cp1HOg,Project free Michireti imekua complex....Ep150 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"11 minutes, 40 seconds","162,472 views",https://www.youtube.com/watch?v=WvRmAOKWNz0
395,NVA44EqQm3A,https://i.ytimg.com/vi/NVA44EqQm3A/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDD3epfay0Ql8ojmcvbMmbDxihKUQ,He he he!!!! Watch the space!.....Ep150 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 58 seconds","221,715 views",https://www.youtube.com/watch?v=NVA44EqQm3A
396,kmyhfTc5a4w,https://i.ytimg.com/vi/kmyhfTc5a4w/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAiPpPVxpr_EEAIbiakV90azILmcg,Waitherero from Runda....Ep 149 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 57 seconds","164,904 views",https://www.youtube.com/watch?v=kmyhfTc5a4w
397,D4zovxSzOGM,https://i.ytimg.com/vi/D4zovxSzOGM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBM0H0RDXPdTP9FWVVcbxGuVZI5uQ,Awiti by fire by force cleaners service.Ep149 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"10 minutes, 47 seconds","138,945 views",https://www.youtube.com/watch?v=D4zovxSzOGM
398,rak0UpjEqSo,https://i.ytimg.com/vi/rak0UpjEqSo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA3A57Z6uH75omgk8nujZtnWXiA9w,Don't cry me a river!...Ep148 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"13 minutes, 17 seconds","127,643 views",https://www.youtube.com/watch?v=rak0UpjEqSo
399,aEngACPO7oI,https://i.ytimg.com/vi/aEngACPO7oI/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgQyhBMA8=&rs=AOn4CLCRg9ROQsApQJgIkKJzaI4fYLLX3Q,He he he! Oga's special offer... Ep148 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"11 minutes, 51 seconds","162,195 views",https://www.youtube.com/watch?v=aEngACPO7oI
400,J9cV1T63qPQ,https://i.ytimg.com/vi/J9cV1T63qPQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAZQgBPj4wFwTdOcjmLI2PaaDQKJQ,The Battle of the Mboches....Ep147 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"11 minutes, 35 seconds","165,236 views",https://www.youtube.com/watch?v=J9cV1T63qPQ
401,pZFqU28D8Lw,https://i.ytimg.com/vi/pZFqU28D8Lw/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgQCg_MA8=&rs=AOn4CLA6I45LDRwTZHMOA5vWBhUlhM3F_g,Afrosinema continues shortly.....Ep147 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"11 minutes, 22 seconds","125,280 views",https://www.youtube.com/watch?v=pZFqU28D8Lw
402,gKz40OmqgJc,https://i.ytimg.com/vi/gKz40OmqgJc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCHGuJPHItdxkQYomwV294KxpAHIQ,He he he! Makena awesmakeit!.....Ep146 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 55 seconds","166,601 views",https://www.youtube.com/watch?v=gKz40OmqgJc
403,1Ywo1JRccjc,https://i.ytimg.com/vi/1Ywo1JRccjc/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgUShOMA8=&rs=AOn4CLCL3_x_nz0iV6jY6z1mZ2f2GmrWvw,The Power of Awiti....  Ep146 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 38 seconds","179,171 views",https://www.youtube.com/watch?v=1Ywo1JRccjc
404,vNH2n2h21PA,https://i.ytimg.com/vi/vNH2n2h21PA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCjQAv-eZG7_lk2w4VfYG0VtitR-w,Na kila maua si rose flower....Ep 145 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"11 minutes, 55 seconds","194,660 views",https://www.youtube.com/watch?v=vNH2n2h21PA
405,fs7vnzMqpDQ,https://i.ytimg.com/vi/fs7vnzMqpDQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBugFXD-twv2_t2rWEQkJ9VAdpnVA,Watatambua tofauti ya sindano na mfupa wa samaki...Ep 145 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"11 minutes, 32 seconds","176,099 views",https://www.youtube.com/watch?v=fs7vnzMqpDQ
406,r4wcipd-px0,https://i.ytimg.com/vi/r4wcipd-px0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBFAWYln-psu7JbyfoNG2sKAe8P_A,Valentines in Kawangware .... Ep 144 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 20 seconds","229,271 views",https://www.youtube.com/watch?v=r4wcipd-px0
407,VYS2PbuED0Q,https://i.ytimg.com/vi/VYS2PbuED0Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD1lo6EtCVWZmfwj4KPJL3fbTmpSw,"Kwenye MVPS, African chocolates na maua ...Ep 144 Pt 1","The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"11 minutes, 45 seconds","227,466 views",https://www.youtube.com/watch?v=VYS2PbuED0Q
408,NxVdB-ugN2g,https://i.ytimg.com/vi/NxVdB-ugN2g/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDnKbZGSzdhdm0Fbc8by9ANt68dHg,He he he! Best Lady Hostels!.... Ep143 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"9 minutes, 3 seconds","179,705 views",https://www.youtube.com/watch?v=NxVdB-ugN2g
409,NoODt3_YRU0,https://i.ytimg.com/vi/NoODt3_YRU0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCFU2IiMWjTBMmWFVcKRpCKm2LOJw,Woi Makena! From the frying pan into the Fire!....Ep143 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 27 seconds","176,982 views",https://www.youtube.com/watch?v=NoODt3_YRU0
410,UF_ZUE1D_os,https://i.ytimg.com/vi/UF_ZUE1D_os/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCvLTX9krJlQOVtSb8_oPRdrLhCKg,Mkono mrefu ya hospital.... lol! ..Ep142 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 45 seconds","170,582 views",https://www.youtube.com/watch?v=UF_ZUE1D_os
411,zViSm7q5gAI,https://i.ytimg.com/vi/zViSm7q5gAI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCbz6hTj-RbA-iv9V-gwx7Jc_lgmQ,Maternity test! Ha ha ha!....Ep142 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"12 minutes, 45 seconds","124,479 views",https://www.youtube.com/watch?v=zViSm7q5gAI
412,MpSJWXNg_hQ,https://i.ytimg.com/vi/MpSJWXNg_hQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDWQ19XlzeznT_8jXzo94iZVQlM_Q,In search of Matilda.....Ep141 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"8 minutes, 27 seconds","152,005 views",https://www.youtube.com/watch?v=MpSJWXNg_hQ
413,-kVkQDnMMXk,https://i.ytimg.com/vi/-kVkQDnMMXk/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGFQgZSg5MA8=&rs=AOn4CLA9WpI1wDrtXMt-6OYA0HOIuFqJkw,Wacha Deal iende through......Ep141 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"9 minutes, 18 seconds","123,061 views",https://www.youtube.com/watch?v=-kVkQDnMMXk
414,OXxONB1Ly2I,https://i.ytimg.com/vi/OXxONB1Ly2I/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCKGU-8UnHyIh7Lb1zaO6WgAp0Fnw,Weh! Don't judge the bed by it's mattress...Ep140,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"9 minutes, 13 seconds","181,711 views",https://www.youtube.com/watch?v=OXxONB1Ly2I
415,teUfZvPnSXI,https://i.ytimg.com/vi/teUfZvPnSXI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDfgt88YS-Xuvv3V9KIPuSNzUuUOw,Plan za kuhunt doh zinaendelea....Ep140  Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",7 years ago,"10 minutes, 34 seconds","189,333 views",https://www.youtube.com/watch?v=teUfZvPnSXI
